Timestamp,Open,High,Low,Close
1537876800,1.17816,1.1784,1.17718,1.178
1537880400,1.178,1.17889,1.17758,1.17843
1537884000,1.17843,1.17926,1.1776,1.17856
1537887600,1.17856,1.17864,1.17652,1.17696
1537891200,1.17696,1.17751,1.17668,1.17722
1537894800,1.17722,1.17757,1.17608,1.17631
1537898400,1.17631,1.17709,1.17608,1.1767
1537902000,1.1767,1.17712,1.17636,1.17667
1537905600,1.17667,1.17691,1.17656,1.17661
1537909200,1.17661,1.17716,1.17636,1.17646
1537912800,1.17646,1.17676,1.17644,1.17662
1537916400,1.17662,1.17684,1.17616,1.17628
1537920000,1.17628,1.17662,1.17564,1.17573
1537923600,1.17573,1.17644,1.17564,1.17634
1537927200,1.17634,1.17669,1.17607,1.1765
1537930800,1.1765,1.17672,1.17623,1.17662
1537934400,1.17662,1.17682,1.17632,1.17634
1537938000,1.17634,1.17657,1.17598,1.17608
1537941600,1.17608,1.17683,1.17578,1.17616
1537945200,1.17616,1.17759,1.17578,1.17668
1537948800,1.17668,1.17752,1.17654,1.17674
1537952400,1.17674,1.177,1.17632,1.17652
1537956000,1.17652,1.17652,1.17458,1.17498
1537959600,1.17498,1.17504,1.17353,1.17364
1537963200,1.17364,1.17432,1.17301,1.17404
1537966800,1.17404,1.1741,1.17257,1.17344
1537970400,1.17344,1.17526,1.17314,1.17486
1537974000,1.17486,1.17579,1.17444,1.17565
1537977600,1.17565,1.17576,1.17447,1.17518
1537981200,1.17518,1.17692,1.17518,1.1767
1537984800,1.1767,1.17982,1.17313,1.17603
1537988400,1.17603,1.17716,1.17452,1.1747
1537992000,1.1747,1.17483,1.17363,1.17403
1537995600,1.17403,1.17524,1.17378,1.17424
1537999200,1.17424,1.17519,1.17421,1.1749
1538002800,1.1749,1.1752,1.1747,1.1747
1538006400,1.1747,1.17574,1.1746,1.17539
1538010000,1.17539,1.1756,1.174,1.17422
1538013600,1.17422,1.17492,1.17411,1.17464
1538017200,1.17464,1.17531,1.17459,1.17507
1538020800,1.17507,1.17526,1.17458,1.1749
1538024400,1.1749,1.17517,1.16911,1.17034
1538028000,1.17034,1.17118,1.16917,1.17065
1538031600,1.17065,1.1717,1.1685,1.17026
1538035200,1.17026,1.17184,1.16999,1.17111
1538038800,1.17111,1.17202,1.17024,1.17057
1538042400,1.17057,1.17202,1.1703,1.17198
1538046000,1.17198,1.17198,1.1699,1.17032
1538049600,1.17032,1.17126,1.16728,1.1675
1538053200,1.1675,1.16856,1.16706,1.16827
1538056800,1.16827,1.16966,1.16743,1.1676
1538060400,1.1676,1.16788,1.16629,1.16696
1538064000,1.16696,1.1685,1.16692,1.16734
1538067600,1.16734,1.16738,1.16608,1.16654
1538071200,1.16654,1.16664,1.16532,1.16587
1538074800,1.16587,1.16622,1.16419,1.16501
1538078400,1.16501,1.16526,1.1639,1.1641
1538082000,1.1641,1.16422,1.16382,1.1639
1538085600,1.1639,1.16413,1.1633,1.16352
1538089200,1.16352,1.1637,1.16331,1.16359
1538092800,1.16359,1.16436,1.16356,1.16423
1538096400,1.16423,1.16458,1.16396,1.1643
1538100000,1.1643,1.16484,1.16421,1.16474
1538103600,1.16474,1.16495,1.16448,1.16478
1538107200,1.16478,1.16494,1.16378,1.16463
1538110800,1.16463,1.16512,1.16406,1.16488
1538114400,1.16488,1.16512,1.16234,1.16263
1538118000,1.16263,1.16291,1.16147,1.16183
1538121600,1.16183,1.16312,1.16113,1.16153
1538125200,1.16153,1.16174,1.1594,1.1596
1538128800,1.1596,1.15966,1.15802,1.15802
1538132400,1.15802,1.15844,1.157,1.1583
1538136000,1.1583,1.15874,1.1572,1.1585
1538139600,1.1585,1.15936,1.1572,1.1581
1538143200,1.1581,1.16172,1.15795,1.16142
1538146800,1.16142,1.16298,1.16118,1.1622
1538150400,1.1622,1.16252,1.16088,1.1614
1538154000,1.1614,1.16182,1.16092,1.1613
1538157600,1.1613,1.16169,1.16062,1.161
1538161200,1.161,1.16148,1.16061,1.16092
1538164800,1.16092,1.16124,1.16014,1.16042
1538341200,1.16042,1.16189,1.16042,1.161
1538344800,1.161,1.16123,1.16041,1.1605
1538348400,1.1605,1.16084,1.16027,1.16058
1538352000,1.16058,1.16105,1.16046,1.16072
1538355600,1.16072,1.16089,1.15951,1.16008
1538359200,1.16008,1.1603,1.15961,1.15963
1538362800,1.15963,1.1598,1.15932,1.15964
1538366400,1.15964,1.15967,1.15912,1.1595
1538370000,1.1595,1.15984,1.15858,1.15886
1538373600,1.15886,1.15952,1.15756,1.1581
1538377200,1.1581,1.15981,1.15738,1.15964
1538380800,1.15964,1.1608,1.15929,1.1607
1538384400,1.1607,1.16192,1.16001,1.16156
1538388000,1.16156,1.16184,1.16048,1.16088
1538391600,1.16088,1.16141,1.15882,1.15992
1538395200,1.15992,1.16252,1.1595,1.161
1538398800,1.161,1.1611,1.15938,1.16026
1538402400,1.16026,1.16111,1.15732,1.15842
1538406000,1.15842,1.159,1.15634,1.1566
1538409600,1.1566,1.15789,1.1566,1.15688
1538413200,1.15688,1.15754,1.15638,1.1575
1538416800,1.1575,1.1579,1.15722,1.15744
1538420400,1.15744,1.15804,1.15739,1.15786
1538424000,1.15786,1.15802,1.15761,1.1578
1538427600,1.1578,1.15808,1.15738,1.15739
1538431200,1.15739,1.15788,1.15738,1.1576
1538434800,1.1576,1.15786,1.15758,1.1577
1538438400,1.1577,1.15778,1.15724,1.15757
1538442000,1.15757,1.15802,1.15688,1.15725
1538445600,1.15725,1.15744,1.15685,1.15713
1538449200,1.15713,1.1573,1.15695,1.15707
1538452800,1.15707,1.1575,1.15691,1.15692
1538456400,1.15692,1.15702,1.1545,1.15478
1538460000,1.15478,1.15491,1.15348,1.1538
1538463600,1.1538,1.15476,1.15248,1.15436
1538467200,1.15436,1.1546,1.15118,1.15148
1538470800,1.15148,1.15218,1.1505,1.15154
1538474400,1.15154,1.15212,1.15075,1.15174
1538478000,1.15174,1.15326,1.15174,1.15292
1538481600,1.15292,1.15466,1.15273,1.15388
1538485200,1.15388,1.15436,1.15288,1.15327
1538488800,1.15327,1.1558,1.15325,1.15562
1538492400,1.15562,1.15704,1.15519,1.1559
1538496000,1.1559,1.15676,1.15504,1.15504
1538499600,1.15504,1.15531,1.1543,1.1543
1538503200,1.1543,1.15487,1.15394,1.15442
1538506800,1.15442,1.15557,1.15412,1.15522
1538510400,1.15522,1.15538,1.15455,1.15494
1538514000,1.15494,1.15505,1.15448,1.15463
1538517600,1.15463,1.15512,1.1546,1.15508
1538521200,1.15508,1.15531,1.15505,1.15505
1538524800,1.15505,1.15542,1.15428,1.15448
1538528400,1.15448,1.15748,1.15357,1.15702
1538532000,1.15702,1.1594,1.15643,1.15848
1538535600,1.15848,1.1588,1.1579,1.15798
1538539200,1.15798,1.15832,1.15752,1.1578
1538542800,1.1578,1.15896,1.1576,1.15855
1538546400,1.15855,1.15932,1.15737,1.15825
1538550000,1.15825,1.15844,1.15708,1.15787
1538553600,1.15787,1.15818,1.1566,1.15744
1538557200,1.15744,1.15748,1.15582,1.15692
1538560800,1.15692,1.15698,1.15532,1.15536
1538564400,1.15536,1.15559,1.15426,1.15478
1538568000,1.15478,1.15541,1.15276,1.15294
1538571600,1.15294,1.15406,1.15273,1.15389
1538575200,1.15389,1.1547,1.15159,1.15375
1538578800,1.15375,1.15398,1.1517,1.15243
1538582400,1.15243,1.15287,1.15126,1.1515
1538586000,1.1515,1.15258,1.15091,1.15194
1538589600,1.15194,1.15216,1.15124,1.15171
1538593200,1.15171,1.1518,1.1509,1.15149
1538596800,1.15149,1.15166,1.14639,1.14788
1538600400,1.14788,1.14947,1.14683,1.14815
1538604000,1.14815,1.14877,1.1481,1.14837
1538607600,1.14837,1.14852,1.14739,1.14768
1538611200,1.14768,1.1481,1.14721,1.1477
1538614800,1.1477,1.14775,1.14654,1.14727
1538618400,1.14727,1.14774,1.14655,1.1471
1538622000,1.1471,1.14734,1.1467,1.14726
1538625600,1.14726,1.1475,1.14634,1.14699
1538629200,1.14699,1.14786,1.14664,1.14736
1538632800,1.14736,1.14874,1.1467,1.14763
1538636400,1.14763,1.1497,1.14749,1.14933
1538640000,1.14933,1.14992,1.14818,1.14867
1538643600,1.14867,1.1506,1.14866,1.14967
1538647200,1.14967,1.15041,1.14946,1.14996
1538650800,1.14996,1.15098,1.14958,1.15046
1538654400,1.15046,1.15158,1.14944,1.15086
1538658000,1.15086,1.15269,1.15075,1.15173
1538661600,1.15173,1.1543,1.15141,1.15226
1538665200,1.15226,1.15258,1.15041,1.15052
1538668800,1.15052,1.15101,1.14986,1.1504
1538672400,1.1504,1.15091,1.14925,1.15088
1538676000,1.15088,1.15158,1.15014,1.15146
1538679600,1.15146,1.15195,1.15096,1.15135
1538683200,1.15135,1.15162,1.15122,1.15148
1538686800,1.15148,1.1518,1.15112,1.15139
1538690400,1.15139,1.15172,1.15128,1.15163
1538694000,1.15163,1.15182,1.15142,1.15176
1538697600,1.15176,1.152,1.1511,1.15134
1538701200,1.15134,1.15187,1.15112,1.15118
1538704800,1.15118,1.15134,1.15074,1.15082
1538708400,1.15082,1.15094,1.15049,1.15065
1538712000,1.15065,1.15121,1.15051,1.15094
1538715600,1.15094,1.15104,1.14973,1.14987
1538719200,1.14987,1.15166,1.14984,1.15094
1538722800,1.15094,1.15166,1.15008,1.15078
1538726400,1.15078,1.15086,1.14913,1.14923
1538730000,1.14923,1.14982,1.14871,1.14971
1538733600,1.14971,1.15057,1.14912,1.14976
1538737200,1.14976,1.15145,1.14972,1.15066
1538740800,1.15066,1.1538,1.14838,1.15322
1538744400,1.15322,1.15502,1.15228,1.15362
1538748000,1.15362,1.154,1.15076,1.15082
1538751600,1.15082,1.15191,1.1498,1.15002
1538755200,1.15002,1.15144,1.14994,1.1513
1538758800,1.1513,1.15252,1.15108,1.15208
1538762400,1.15208,1.15268,1.15158,1.15265
1538766000,1.15265,1.15317,1.15186,1.1523
1538769600,1.1523,1.15254,1.15164,1.15221
1538946000,1.15221,1.15283,1.15203,1.15236
1538949600,1.15236,1.15272,1.15231,1.15257
1538953200,1.15257,1.15262,1.15196,1.1524
1538956800,1.1524,1.15299,1.15179,1.15211
1538960400,1.15211,1.15214,1.15149,1.152
1538964000,1.152,1.15206,1.15119,1.15161
1538967600,1.15161,1.15165,1.15107,1.15122
1538971200,1.15122,1.15148,1.15102,1.15113
1538974800,1.15113,1.15164,1.1505,1.1511
1538978400,1.1511,1.15134,1.14984,1.14984
1538982000,1.14984,1.15048,1.14894,1.14908
1538985600,1.14908,1.14923,1.14715,1.14742
1538989200,1.14742,1.14872,1.14707,1.14748
1538992800,1.14748,1.14798,1.14666,1.14726
1538996400,1.14726,1.14847,1.14648,1.14779
1539000000,1.14779,1.14813,1.14601,1.14636
1539003600,1.14636,1.14772,1.14601,1.14726
1539007200,1.14726,1.14898,1.14698,1.14744
1539010800,1.14744,1.14799,1.1471,1.14768
1539014400,1.14768,1.1482,1.14708,1.14799
1539018000,1.14799,1.14918,1.1471,1.14898
1539021600,1.14898,1.14923,1.14856,1.14886
1539025200,1.14886,1.14992,1.14869,1.14964
1539028800,1.14964,1.14964,1.14906,1.14916
1539032400,1.14916,1.1497,1.14874,1.14912
1539036000,1.14912,1.14954,1.14884,1.14925
1539039600,1.14925,1.14948,1.14896,1.14942
1539043200,1.14942,1.14945,1.14868,1.14887
1539046800,1.14887,1.1495,1.14848,1.14852
1539050400,1.14852,1.14944,1.14844,1.14926
1539054000,1.14926,1.1493,1.14883,1.14904
1539057600,1.14904,1.15027,1.14896,1.14986
1539061200,1.14986,1.14995,1.14915,1.14954
1539064800,1.14954,1.14954,1.14656,1.14742
1539068400,1.14742,1.14874,1.14636,1.14744
1539072000,1.14744,1.1481,1.14662,1.14784
1539075600,1.14784,1.14792,1.14486,1.14527
1539079200,1.14527,1.14528,1.14406,1.14489
1539082800,1.14489,1.14494,1.14326,1.14347
1539086400,1.14347,1.14546,1.1432,1.14494
1539090000,1.14494,1.14574,1.14428,1.14468
1539093600,1.14468,1.14874,1.14465,1.14692
1539097200,1.14692,1.14884,1.1465,1.14808
1539100800,1.14808,1.1491,1.14762,1.14802
1539104400,1.14802,1.14944,1.14763,1.14874
1539108000,1.14874,1.15037,1.14858,1.14979
1539111600,1.14979,1.14984,1.14884,1.14974
1539115200,1.14974,1.14975,1.14918,1.1492
1539118800,1.1492,1.14974,1.14847,1.1492
1539122400,1.1492,1.14978,1.14916,1.14956
1539126000,1.14956,1.1509,1.14948,1.15051
1539129600,1.15051,1.15088,1.15017,1.15088
1539133200,1.15088,1.15145,1.15052,1.1512
1539136800,1.1512,1.15156,1.15053,1.15073
1539140400,1.15073,1.15116,1.15069,1.15102
1539144000,1.15102,1.15128,1.15056,1.15065
1539147600,1.15065,1.15153,1.15054,1.15096
1539151200,1.15096,1.15145,1.14969,1.15052
1539154800,1.15052,1.15112,1.14834,1.14939
1539158400,1.14939,1.14975,1.14858,1.14864
1539162000,1.14864,1.14924,1.14797,1.14884
1539165600,1.14884,1.15054,1.14879,1.15027
1539169200,1.15027,1.1507,1.14964,1.14978
1539172800,1.14978,1.15056,1.1488,1.15026
1539176400,1.15026,1.15237,1.15014,1.15193
1539180000,1.15193,1.15348,1.1519,1.1534
1539183600,1.1534,1.15428,1.15191,1.15407
1539187200,1.15407,1.15458,1.15353,1.1539
1539190800,1.1539,1.15432,1.15291,1.15346
1539194400,1.15346,1.15423,1.15242,1.15245
1539198000,1.15245,1.1527,1.15148,1.15174
1539201600,1.15174,1.15244,1.15162,1.15199
1539205200,1.15199,1.15302,1.15198,1.1527
1539208800,1.1527,1.15364,1.1527,1.15352
1539212400,1.15352,1.15366,1.1528,1.15329
1539216000,1.15329,1.15422,1.1531,1.15362
1539219600,1.15362,1.15721,1.15333,1.15638
1539223200,1.15638,1.15674,1.15564,1.156
1539226800,1.156,1.15727,1.15584,1.1568
1539230400,1.1568,1.15682,1.15596,1.15616
1539234000,1.15616,1.15634,1.15523,1.15548
1539237600,1.15548,1.15594,1.1541,1.15446
1539241200,1.15446,1.15526,1.1535,1.15402
1539244800,1.15402,1.1553,1.15381,1.1546
1539248400,1.1546,1.15626,1.15423,1.1559
1539252000,1.1559,1.15758,1.15569,1.1573
1539255600,1.1573,1.15816,1.15693,1.15768
1539259200,1.15768,1.15996,1.15692,1.15746
1539262800,1.15746,1.15792,1.15599,1.1564
1539266400,1.1564,1.15728,1.15454,1.1559
1539270000,1.1559,1.15734,1.15492,1.15644
1539273600,1.15644,1.15828,1.15641,1.15746
1539277200,1.15746,1.15867,1.15723,1.15836
1539280800,1.15836,1.15978,1.1583,1.1594
1539284400,1.1594,1.15948,1.15854,1.15938
1539288000,1.15938,1.15986,1.15912,1.15932
1539291600,1.15932,1.1594,1.15856,1.15912
1539295200,1.15912,1.1595,1.15894,1.1592
1539298800,1.1592,1.15925,1.15886,1.15898
1539302400,1.15898,1.16025,1.15874,1.15982
1539306000,1.15982,1.16036,1.15942,1.15962
1539309600,1.15962,1.16089,1.15939,1.16056
1539313200,1.16056,1.16065,1.16002,1.16028
1539316800,1.16028,1.16076,1.16016,1.16058
1539320400,1.16058,1.16106,1.15896,1.15903
1539324000,1.15903,1.15962,1.1586,1.15914
1539327600,1.15914,1.16044,1.15909,1.15954
1539331200,1.15954,1.15955,1.15756,1.1587
1539334800,1.1587,1.1589,1.1579,1.15826
1539338400,1.15826,1.1586,1.15719,1.15802
1539342000,1.15802,1.15869,1.15721,1.15774
1539345600,1.15774,1.15796,1.15522,1.15577
1539349200,1.15577,1.15628,1.15412,1.15442
1539352800,1.15442,1.15636,1.15341,1.1561
1539356400,1.1561,1.1569,1.15542,1.15576
1539360000,1.15576,1.15674,1.15558,1.15622
1539363600,1.15622,1.1564,1.15525,1.15578
1539367200,1.15578,1.15644,1.1556,1.15634
1539370800,1.15634,1.1566,1.15568,1.15576
1539374400,1.15576,1.15624,1.15554,1.15594
1539550800,1.15594,1.15594,1.15397,1.15522
1539554400,1.15522,1.15532,1.15458,1.15511
1539558000,1.15511,1.15538,1.155,1.15502
1539561600,1.15502,1.1556,1.15482,1.15495
1539565200,1.15495,1.1554,1.15431,1.15496
1539568800,1.15496,1.15538,1.15484,1.15488
1539572400,1.15488,1.15498,1.15454,1.15474
1539576000,1.15474,1.15509,1.1543,1.15496
1539579600,1.15496,1.15542,1.15444,1.15528
1539583200,1.15528,1.15647,1.15514,1.15646
1539586800,1.15646,1.15761,1.1561,1.15674
1539590400,1.15674,1.15738,1.15576,1.15724
1539594000,1.15724,1.15928,1.157,1.15871
1539597600,1.15871,1.16008,1.1585,1.15986
1539601200,1.15986,1.15992,1.15776,1.15808
1539604800,1.15808,1.16064,1.1579,1.16054
1539608400,1.16054,1.16066,1.15838,1.15908
1539612000,1.15908,1.15925,1.15781,1.15848
1539615600,1.15848,1.15954,1.15829,1.15938
1539619200,1.15938,1.15948,1.15836,1.15846
1539622800,1.15846,1.15879,1.15749,1.15776
1539626400,1.15776,1.15842,1.15759,1.15832
1539630000,1.15832,1.15848,1.15743,1.15782
1539633600,1.15782,1.15822,1.15779,1.15788
1539637200,1.15788,1.15847,1.15749,1.15816
1539640800,1.15816,1.15858,1.15814,1.1584
1539644400,1.1584,1.15853,1.15815,1.15828
1539648000,1.15828,1.15926,1.15824,1.15904
1539651600,1.15904,1.15916,1.1582,1.1584
1539655200,1.1584,1.15888,1.15716,1.15735
1539658800,1.15735,1.15766,1.15716,1.15764
1539662400,1.15764,1.15767,1.15722,1.15728
1539666000,1.15728,1.1573,1.15659,1.1571
1539669600,1.1571,1.15812,1.1568,1.15772
1539673200,1.15772,1.15989,1.157,1.15937
1539676800,1.15937,1.15967,1.15836,1.15874
1539680400,1.15874,1.15887,1.15658,1.15731
1539684000,1.15731,1.1581,1.1567,1.15782
1539687600,1.15782,1.15902,1.15743,1.159
1539691200,1.159,1.15908,1.1577,1.15878
1539694800,1.15878,1.16218,1.15878,1.16014
1539698400,1.16014,1.16014,1.15734,1.15809
1539702000,1.15809,1.15934,1.15748,1.1593
1539705600,1.1593,1.15948,1.15818,1.15836
1539709200,1.15836,1.15872,1.1571,1.15748
1539712800,1.15748,1.158,1.15736,1.1578
1539716400,1.1578,1.15812,1.1575,1.15809
1539720000,1.15809,1.15814,1.15716,1.15746
1539723600,1.15746,1.158,1.15712,1.15724
1539727200,1.15724,1.15758,1.15722,1.15734
1539730800,1.15734,1.15772,1.1572,1.15762
1539734400,1.15762,1.15804,1.15751,1.1577
1539738000,1.1577,1.15799,1.15694,1.15716
1539741600,1.15716,1.15723,1.15579,1.15612
1539745200,1.15612,1.15638,1.1557,1.15614
1539748800,1.15614,1.15656,1.15566,1.15584
1539752400,1.15584,1.15595,1.1548,1.15544
1539756000,1.15544,1.1572,1.15543,1.15718
1539759600,1.15718,1.15724,1.15558,1.15635
1539763200,1.15635,1.15782,1.15614,1.15659
1539766800,1.15659,1.157,1.15522,1.1567
1539770400,1.1567,1.15755,1.15457,1.15476
1539774000,1.15476,1.15476,1.15261,1.1532
1539777600,1.1532,1.15356,1.1521,1.15356
1539781200,1.15356,1.1542,1.15254,1.1538
1539784800,1.1538,1.15469,1.15248,1.15298
1539788400,1.15298,1.15442,1.15254,1.15399
1539792000,1.15399,1.1541,1.15271,1.15276
1539795600,1.15276,1.15277,1.15134,1.15162
1539799200,1.15162,1.15227,1.1506,1.15066
1539802800,1.15066,1.15081,1.15008,1.15065
1539806400,1.15065,1.15066,1.14962,1.15008
1539810000,1.15008,1.15046,1.14982,1.14992
1539813600,1.14992,1.15039,1.1498,1.1498
1539817200,1.1498,1.15022,1.14954,1.15013
1539820800,1.15013,1.1505,1.14946,1.15013
1539824400,1.15013,1.1505,1.14946,1.14979
1539828000,1.14979,1.1504,1.1494,1.15007
1539831600,1.15007,1.15038,1.14975,1.14998
1539835200,1.14998,1.15028,1.14954,1.15004
1539838800,1.15004,1.15006,1.14909,1.14915
1539842400,1.14915,1.14915,1.14818,1.14884
1539846000,1.14884,1.15158,1.14872,1.15152
1539849600,1.15152,1.15213,1.15093,1.15181
1539853200,1.15181,1.15276,1.15149,1.1527
1539856800,1.1527,1.1527,1.15164,1.15186
1539860400,1.15186,1.15224,1.15098,1.1515
1539864000,1.1515,1.15163,1.14998,1.15012
1539867600,1.15012,1.15036,1.14886,1.14923
1539871200,1.14923,1.14986,1.14798,1.14895
1539874800,1.14895,1.15185,1.14822,1.14932
1539878400,1.14932,1.14974,1.14662,1.14715
1539882000,1.14715,1.14715,1.14566,1.146
1539885600,1.146,1.1471,1.14518,1.1465
1539889200,1.1465,1.14696,1.1449,1.1454
1539892800,1.1454,1.1461,1.14512,1.14518
1539896400,1.14518,1.1459,1.14518,1.14556
1539900000,1.14556,1.14573,1.14512,1.14552
1539903600,1.14552,1.14588,1.14536,1.1454
1539907200,1.1454,1.14603,1.14533,1.14578
1539910800,1.14578,1.14621,1.14541,1.14586
1539914400,1.14586,1.14618,1.14558,1.14594
1539918000,1.14594,1.14603,1.14554,1.14574
1539921600,1.14574,1.14622,1.14552,1.14594
1539925200,1.14594,1.14658,1.14572,1.14621
1539928800,1.14621,1.147,1.14516,1.14602
1539932400,1.14602,1.14603,1.14328,1.14464
1539936000,1.14464,1.14551,1.14404,1.14492
1539939600,1.14492,1.14606,1.14411,1.14593
1539943200,1.14593,1.14702,1.14578,1.14619
1539946800,1.14619,1.14765,1.14596,1.1466
1539950400,1.1466,1.14717,1.14574,1.14646
1539954000,1.14646,1.14926,1.14608,1.14899
1539957600,1.14899,1.14974,1.14753,1.14966
1539961200,1.14966,1.15169,1.14856,1.15122
1539964800,1.15122,1.15347,1.1509,1.15199
1539968400,1.15199,1.15204,1.15102,1.15112
1539972000,1.15112,1.15184,1.15092,1.15094
1539975600,1.15094,1.15113,1.15017,1.15078
1539979200,1.15078,1.1525,1.15052,1.15142
1540155600,1.15142,1.15176,1.1512,1.1514
1540159200,1.1514,1.15182,1.15104,1.15112
1540162800,1.15112,1.1514,1.15084,1.15104
1540166400,1.15104,1.15141,1.14984,1.15035
1540170000,1.15035,1.1507,1.15004,1.15062
1540173600,1.15062,1.15128,1.15048,1.15083
1540177200,1.15083,1.1518,1.15065,1.15147
1540180800,1.15147,1.15186,1.15103,1.15112
1540184400,1.15112,1.15173,1.15085,1.1513
1540188000,1.1513,1.15464,1.15109,1.15429
1540191600,1.15429,1.15506,1.15304,1.1532
1540195200,1.1532,1.15335,1.1512,1.15152
1540198800,1.15152,1.15164,1.15017,1.1503
1540202400,1.1503,1.15123,1.14961,1.15024
1540206000,1.15024,1.15066,1.14913,1.14953
1540209600,1.14953,1.15011,1.1485,1.14852
1540213200,1.14852,1.14878,1.1471,1.148
1540216800,1.148,1.14812,1.14667,1.14704
1540220400,1.14704,1.14732,1.14613,1.14668
1540224000,1.14668,1.14718,1.14558,1.14686
1540227600,1.14686,1.14765,1.14655,1.14717
1540231200,1.14717,1.14727,1.14662,1.14665
1540234800,1.14665,1.14708,1.14646,1.14646
1540238400,1.14646,1.14684,1.14636,1.14647
1540242000,1.14647,1.14678,1.14633,1.14656
1540245600,1.14656,1.14679,1.14635,1.14658
1540249200,1.14658,1.14667,1.14629,1.14648
1540252800,1.14648,1.14652,1.1459,1.14608
1540256400,1.14608,1.1466,1.14577,1.14634
1540260000,1.14634,1.14666,1.14595,1.14612
1540263600,1.14612,1.14613,1.1453,1.14544
1540267200,1.14544,1.14558,1.1452,1.14558
1540270800,1.14558,1.14613,1.14533,1.14547
1540274400,1.14547,1.14688,1.14396,1.1466
1540278000,1.1466,1.14746,1.14476,1.14681
1540281600,1.14681,1.14742,1.14622,1.1467
1540285200,1.1467,1.14844,1.14632,1.14838
1540288800,1.14838,1.14862,1.14665,1.14689
1540292400,1.14689,1.14805,1.14554,1.14793
1540296000,1.14793,1.1483,1.14608,1.14662
1540299600,1.14662,1.14761,1.14534,1.14668
1540303200,1.14668,1.1468,1.14486,1.14595
1540306800,1.14595,1.14872,1.14556,1.1482
1540310400,1.1482,1.14858,1.14757,1.14822
1540314000,1.14822,1.14897,1.1475,1.14756
1540317600,1.14756,1.1486,1.14658,1.14687
1540321200,1.14687,1.14787,1.14665,1.14713
1540324800,1.14713,1.14734,1.14686,1.14713
1540328400,1.14713,1.14738,1.14698,1.14712
1540332000,1.14712,1.14726,1.14679,1.147
1540335600,1.147,1.14752,1.14679,1.14708
1540339200,1.14708,1.14751,1.14678,1.14684
1540342800,1.14684,1.147,1.1463,1.14641
1540346400,1.14641,1.14672,1.14612,1.14646
1540350000,1.14646,1.14754,1.1463,1.14714
1540353600,1.14714,1.14736,1.14675,1.1468
1540357200,1.1468,1.14702,1.14648,1.14648
1540360800,1.14648,1.14668,1.14553,1.14596
1540364400,1.14596,1.1477,1.14224,1.14299
1540368000,1.14299,1.14302,1.14071,1.14164
1540371600,1.14164,1.14261,1.1415,1.14164
1540375200,1.14164,1.14183,1.13946,1.14132
1540378800,1.14132,1.1414,1.13924,1.13926
1540382400,1.13926,1.14092,1.13787,1.14052
1540386000,1.14052,1.1409,1.13933,1.13942
1540389600,1.13942,1.14101,1.13928,1.13965
1540393200,1.13965,1.14036,1.13882,1.13894
1540396800,1.13894,1.1396,1.13858,1.13932
1540400400,1.13932,1.13942,1.13808,1.13888
1540404000,1.13888,1.13951,1.13852,1.13876
1540407600,1.13876,1.14026,1.1387,1.13994
1540411200,1.13994,1.1401,1.13902,1.13924
1540414800,1.13924,1.14004,1.13912,1.13968
1540418400,1.13968,1.14,1.13952,1.13992
1540422000,1.13992,1.13999,1.13948,1.13986
1540425600,1.13986,1.14095,1.13977,1.1407
1540429200,1.1407,1.1411,1.14054,1.14092
1540432800,1.14092,1.1414,1.14066,1.14108
1540436400,1.14108,1.14119,1.14088,1.14114
1540440000,1.14114,1.14128,1.14045,1.14128
1540443600,1.14128,1.14165,1.14048,1.14126
1540447200,1.14126,1.142,1.14084,1.1412
1540450800,1.1412,1.1416,1.13968,1.14008
1540454400,1.14008,1.14136,1.13946,1.14098
1540458000,1.14098,1.14175,1.14085,1.14092
1540461600,1.14092,1.14166,1.1401,1.14059
1540465200,1.14059,1.14154,1.14009,1.14114
1540468800,1.14114,1.14328,1.14089,1.14302
1540472400,1.14302,1.14326,1.13707,1.13804
1540476000,1.13804,1.13864,1.13726,1.138
1540479600,1.138,1.13822,1.13642,1.13739
1540483200,1.13739,1.13758,1.13668,1.13719
1540486800,1.13719,1.13729,1.13583,1.13601
1540490400,1.13601,1.13641,1.13563,1.1363
1540494000,1.1363,1.13715,1.13568,1.13714
1540497600,1.13714,1.13755,1.1369,1.13748
1540501200,1.13748,1.13766,1.13712,1.13732
1540504800,1.13732,1.1377,1.13713,1.13738
1540508400,1.13738,1.13767,1.1372,1.13752
1540512000,1.13752,1.13752,1.13666,1.13681
1540515600,1.13681,1.13738,1.13624,1.13713
1540519200,1.13713,1.13752,1.13652,1.13691
1540522800,1.13691,1.13708,1.13614,1.13652
1540526400,1.13652,1.13694,1.13608,1.13689
1540530000,1.13689,1.13694,1.13579,1.13644
1540533600,1.13644,1.13753,1.1364,1.13679
1540537200,1.13679,1.1384,1.13649,1.13765
1540540800,1.13765,1.13812,1.13637,1.1379
1540544400,1.1379,1.13802,1.13496,1.1356
1540548000,1.1356,1.13633,1.13444,1.13494
1540551600,1.13494,1.13503,1.13357,1.13373
1540555200,1.13373,1.13536,1.13373,1.13446
1540558800,1.13446,1.13598,1.13439,1.13588
1540562400,1.13588,1.13884,1.1355,1.13701
1540566000,1.13701,1.13948,1.13685,1.1388
1540569600,1.1388,1.14134,1.13872,1.13956
1540573200,1.13956,1.14012,1.13912,1.13948
1540576800,1.13948,1.14116,1.13948,1.1411
1540580400,1.1411,1.14156,1.14044,1.14082
